id,commentary_id,commentary_key,translation,language
510,2784,2.3.35_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
511,2784,2.3.35_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
512,2795,2.3.36_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
513,2795,2.3.36_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
514,2806,2.3.37_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
515,2806,2.3.37_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
516,2817,2.3.38_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
517,2817,2.3.38_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
518,2828,2.3.39_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
519,2828,2.3.39_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
520,2839,2.3.40_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
521,2839,2.3.40_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
522,2850,2.3.41_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
523,2850,2.3.41_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
524,2861,2.3.42_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
525,2861,2.3.42_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
526,2872,2.3.43_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
527,2872,2.3.43_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
528,2883,2.3.44_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
529,2883,2.3.44_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
530,2894,2.3.45_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
531,2894,2.3.45_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
532,2905,2.3.46_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
533,2905,2.3.46_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
534,2916,2.3.47_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
535,2916,2.3.47_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
536,2927,2.3.48_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
537,2927,2.3.48_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
538,2938,2.3.49_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
539,2938,2.3.49_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
540,2949,2.3.50_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
541,2949,2.3.50_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
542,2960,2.3.51_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
543,2960,2.3.51_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
544,2971,2.3.52_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
545,2971,2.3.52_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
546,2982,2.3.53_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
547,2982,2.3.53_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
548,2993,2.4.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
549,2993,2.4.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
550,3004,2.4.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
551,3004,2.4.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
552,3015,2.4.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
553,3015,2.4.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
554,3026,2.4.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
555,3026,2.4.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
556,3037,2.4.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
557,3037,2.4.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
558,3048,2.4.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
559,3048,2.4.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
560,3059,2.4.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
561,3059,2.4.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
562,3070,2.4.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
563,3070,2.4.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
564,3081,2.4.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
565,3081,2.4.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
566,3092,2.4.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
567,3092,2.4.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
568,3103,2.4.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
569,3103,2.4.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
570,3114,2.4.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
571,3114,2.4.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
572,3125,2.4.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
573,3125,2.4.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
574,3136,2.4.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
575,3136,2.4.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
576,3147,2.4.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
577,3147,2.4.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
578,3158,2.4.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
579,3158,2.4.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
580,3169,2.4.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
581,3169,2.4.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
582,3180,2.4.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
583,3180,2.4.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
584,3191,2.4.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
585,3191,2.4.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
586,3202,2.4.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
587,3202,2.4.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
588,3213,2.4.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
589,3213,2.4.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
590,3224,2.4.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
591,3224,2.4.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
592,3235,2.4.23_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
593,3235,2.4.23_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
594,3246,3.1.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
595,3246,3.1.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
596,3257,3.1.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
597,3257,3.1.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
598,3268,3.1.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
599,3268,3.1.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
600,3279,3.1.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
601,3279,3.1.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
602,3290,3.1.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
603,3290,3.1.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
604,3301,3.1.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
605,3301,3.1.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
606,3312,3.1.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
607,3312,3.1.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
608,3323,3.1.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
609,3323,3.1.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
610,3334,3.1.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
611,3334,3.1.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
612,3345,3.1.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
613,3345,3.1.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
614,3356,3.1.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
615,3356,3.1.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
616,3367,3.1.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
617,3367,3.1.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
618,3378,3.1.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
619,3378,3.1.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
620,3389,3.1.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
621,3389,3.1.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
622,3400,3.1.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
623,3400,3.1.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
624,3411,3.1.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
625,3411,3.1.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
626,3422,3.1.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
627,3422,3.1.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
628,3433,3.1.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
629,3433,3.1.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
630,3444,3.1.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
631,3444,3.1.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
632,3455,3.1.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
633,3455,3.1.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
634,3466,3.1.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
635,3466,3.1.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
636,3477,3.1.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
637,3477,3.1.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
638,3488,3.1.23_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
639,3488,3.1.23_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
640,3499,3.1.24_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
641,3499,3.1.24_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
642,3510,3.1.25_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
643,3510,3.1.25_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
644,3521,3.1.26_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
645,3521,3.1.26_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
646,3532,3.1.27_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
647,3532,3.1.27_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
648,3543,3.1.28_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
649,3543,3.1.28_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
650,3554,3.1.29_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
651,3554,3.1.29_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
652,3565,3.2.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
653,3565,3.2.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
654,3576,3.2.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
655,3576,3.2.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
656,3587,3.2.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
657,3587,3.2.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
658,3598,3.2.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
659,3598,3.2.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
660,3609,3.2.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
661,3609,3.2.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
662,3620,3.2.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
663,3620,3.2.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
664,3631,3.2.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
665,3631,3.2.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
666,3642,3.2.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
667,3642,3.2.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
668,3653,3.2.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
669,3653,3.2.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
670,3664,3.2.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
671,3664,3.2.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
672,3675,3.2.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
673,3675,3.2.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
674,3686,3.2.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
675,3686,3.2.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
676,3697,3.2.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
677,3697,3.2.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
